SortOrder;LocID;Notes;ISO3_code;ISO2_code;SDMX_code;LocTypeID;LocTypeName;ParentID;Location;VarID;Variant;Time;TPopulation1Jan;TPopulation1July;TPopulationMale1July;TPopulationFemale1July;PopDensity;PopSexRatio;MedianAgePop;NatChange;NatChangeRT;PopChange;PopGrowthRate;DoublingTime;Births;Births1519;CBR;TFR;NRR;MAC;SRB;Deaths;DeathsMale;DeathsFemale;CDR;LEx;LExMale;LExFemale;LE15;LE15Male;LE15Female;LE65;LE65Male;LE65Female;LE80;LE80Male;LE80Female;InfantDeaths;IMR;LBsurvivingAge1;Under5Deaths;Q5;Q0040;Q0040Male;Q0040Female;Q0060;Q0060Male;Q0060Female;Q1550;Q1550Male;Q1550Female;Q1560;Q1560Male;Q1560Female;NetMigrations;CNMR
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2066;99756.798;100578.469;49767.268;50811.202;80.6758;97.9455;24.5046;1616.522;16.073;1643.342;1.634;42.4203;2224.87;325.136;22.121;2.6974;1.2802;28.14;102.9;608.348;336.6;271.748;6.048;70.8579;67.9728;73.7958;58.3304;55.9415;60.7143;14.8008;13.6786;15.7652;6.5821;6.0466;6.9469;48.561;21.8337;2181.386;64.483;29.0919;72.2556;91.9459;52.01;189.1012;234.0293;143.0628;78.1751;99.9652;56.1539;159.9154;199.4669;120.1158;26.827;0.267
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2067;101400.14;102219.413;50571.158;51648.256;81.992;97.9146;24.7356;1613.488;15.785;1638.546;1.603;43.2406;2235.014;322.826;21.865;2.6727;1.2695;28.156;102.9;621.526;343.686;277.84;6.08;70.9829;68.0973;73.9213;58.4167;56.0264;60.8022;14.8425;13.7165;15.8107;6.6027;6.0643;6.9699;47.957;21.4635;2192.11;63.664;28.5856;71.2919;90.9056;51.1269;187.2958;232.0739;141.4037;77.3852;99.0725;55.4658;158.5529;197.9476;118.9001;25.052;0.245
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2068;103038.686;103858.186;51373.529;52484.656;83.3065;97.8829;24.965;1611.651;15.517;1639;1.578;43.9257;2247.121;320.698;21.636;2.6518;1.2602;28.172;102.9;635.47;351.221;284.249;6.119;71.0979;68.2116;74.0377;58.495;56.1009;60.8852;14.8795;13.7469;15.8546;6.6208;6.0772;6.9922;47.423;21.1129;2204.723;62.925;28.1058;70.3901;89.8938;50.3393;185.6238;230.2515;139.8791;76.6548;98.2392;54.8388;157.302;196.5655;117.7702;27.355;0.263
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2069;104677.686;105498.663;52176.294;53322.37;84.6223;97.8507;25.1933;1607.235;15.235;1641.954;1.556;44.5467;2256.775;318.066;21.392;2.6291;1.2503;28.189;102.9;649.54;358.832;290.708;6.157;71.2162;68.3287;74.1574;58.5759;56.1768;60.9721;14.9181;13.7775;15.9014;6.6401;6.0901;7.0165;46.853;20.7674;2214.926;62.129;27.6239;69.4678;88.8408;49.5548;183.9172;228.389;138.3292;75.9065;97.3827;54.2003;156.0237;195.1608;116.609;34.718;0.329
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2070;106319.64;107137.076;52977.511;54159.565;85.9365;97.8175;25.4211;1603.047;14.962;1634.872;1.526;45.4225;2266.416;315.291;21.154;2.6073;1.2409;28.208;102.9;663.369;366.189;297.18;6.192;71.3481;68.463;74.2865;58.6662;56.2668;61.0628;14.9604;13.8161;15.9476;6.6608;6.1077;7.0394;46.164;20.3759;2225.218;61.191;27.0863;68.4341;87.688;48.6456;182.0024;226.2741;136.6175;75.0615;96.4112;53.4844;154.5861;193.5365;115.3516;31.824;0.297
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2071;107954.512;108767.796;53774.465;54993.331;87.2446;97.7836;25.6487;1596.273;14.676;1626.568;1.495;46.3644;2274.179;312.188;20.909;2.5847;1.2307;28.227;102.9;677.906;374.053;303.853;6.233;71.4687;68.5827;74.4086;58.7507;56.3456;61.1537;15.0017;13.8487;15.9979;6.6819;6.1218;7.0659;45.574;20.045;2233.542;60.367;26.6204;67.5239;86.6339;47.8849;180.2791;224.3808;135.0648;74.3037;95.5403;52.8427;153.2798;192.098;114.1687;30.294;0.279
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2072;109581.08;110391.405;54567.36;55824.046;88.5469;97.7488;25.8763;1588.95;14.394;1620.651;1.468;47.2171;2281.557;308.969;20.668;2.5629;1.2211;28.247;102.9;692.607;381.985;310.621;6.274;71.5923;68.7056;74.5328;58.8381;56.4275;61.2475;15.045;13.8828;16.0504;6.7043;6.1366;7.0938;44.95;19.7071;2241.507;59.515;26.1527;66.6119;85.5709;47.1313;178.5215;222.4321;133.5014;73.5309;94.6455;52.1959;151.9379;190.6066;112.9678;31.697;0.287
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2073;111201.731;112014.4;55359.438;56654.961;89.8487;97.7133;26.1042;1581.156;14.115;1625.337;1.451;47.7703;2288.837;305.698;20.433;2.5421;1.212;28.268;102.9;707.681;389.985;317.695;6.318;71.7179;68.8339;74.6554;58.9243;56.5122;61.3354;15.0849;13.9176;16.0956;6.7235;6.1518;7.1161;44.281;19.3525;2249.415;58.57;25.6516;65.6258;84.4409;46.2959;176.7011;220.4072;131.8891;72.7224;93.7113;51.5175;150.5725;189.0692;111.7668;44.186;0.394
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2074;112827.068;113630.808;56147.753;57483.056;91.1453;97.677;26.3323;1574.172;13.854;1607.481;1.415;48.9857;2297.107;302.514;20.216;2.523;1.2036;28.29;102.9;722.935;398.151;324.784;6.362;71.8447;68.9623;74.7804;59.016;56.5999;61.4315;15.1313;13.9556;16.1504;6.7478;6.169;7.1455;43.694;19.0278;2258.235;57.743;25.1988;64.7228;83.3688;45.5696;174.9149;218.3906;130.3406;71.9361;92.7856;50.8754;149.1914;187.5062;110.562;33.308;0.293
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2075;114434.549;115220.841;56922.426;58298.416;92.4207;97.6397;26.5607;1563.17;13.567;1572.585;1.365;50.78;2302.242;298.921;19.981;2.5019;1.194;28.312;102.9;739.072;406.681;332.391;6.414;71.9591;69.0795;74.8918;59.0999;56.6829;61.5164;15.1738;13.9936;16.1977;6.7694;6.1866;7.1701;43.156;18.7494;2263.878;56.991;24.8051;63.9278;82.445;44.9079;173.3017;216.5658;128.9423;71.2278;91.9543;50.2943;147.9315;186.0639;109.4788;9.409;0.082
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2076;116007.134;116788.43;57685.448;59102.982;93.6781;97.6016;26.7897;1552.295;13.292;1562.592;1.338;51.8047;2306.912;295.311;19.753;2.4821;1.1853;28.336;102.9;754.617;414.95;339.667;6.461;72.0912;69.2143;75.0205;59.1937;56.7721;61.6152;15.2258;14.0369;16.2583;6.7959;6.2059;7.2018;42.435;18.3997;2269.218;55.986;24.314;63.0448;81.3757;44.2197;171.5378;214.5496;127.4433;70.5282;91.124;49.7295;146.612;184.5625;108.3384;10.299;0.088
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2077;117569.726;118356.154;58448.101;59908.053;94.9356;97.563;27.0191;1539.178;13.005;1572.856;1.329;52.1555;2309.971;291.498;19.517;2.4615;1.176;28.36;102.9;770.793;423.425;347.368;6.512;72.2134;69.342;75.1363;59.287;56.8646;61.7089;15.2811;14.0861;16.3196;6.8252;6.2297;7.235;41.853;18.1219;2272.821;55.196;23.9307;62.3442;80.4942;43.7085;169.9536;212.6727;126.1679;69.9076;90.3478;49.2693;145.3656;183.0816;107.328;33.677;0.285
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2078;119142.582;119925.102;59210.956;60714.146;96.194;97.5242;27.2484;1526.172;12.726;1565.039;1.305;53.1147;2314.206;287.768;19.297;2.4424;1.1671;28.385;102.9;788.034;432.684;355.35;6.571;72.328;69.4583;75.2492;59.3716;56.9408;61.8031;15.3303;14.1218;16.3823;6.8514;6.2446;7.2698;41.296;17.8489;2277.572;54.41;23.5439;61.6421;79.5589;43.2493;168.4603;210.9186;124.953;69.3208;89.6237;48.8239;144.2212;181.7818;106.3389;38.869;0.324
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2079;120707.621;121471.112;59961.899;61509.213;97.4341;97.4844;27.4781;1510.031;12.432;1526.982;1.257;55.143;2315.06;283.565;19.059;2.4205;1.1571;28.411;102.9;805.029;441.509;363.52;6.627;72.4528;69.5898;75.3659;59.4666;57.0356;61.8978;15.3861;14.1717;16.4438;6.8807;6.2686;7.303;40.666;17.567;2279.015;53.558;23.1542;60.9195;78.6426;42.7295;166.8423;208.9882;123.6684;68.6816;88.8233;48.35;142.9501;180.2658;105.3176;16.947;0.14
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2080;122234.603;123012.399;60710.041;62302.358;98.6704;97.4442;27.7077;1493.916;12.144;1555.592;1.265;54.7942;2316.85;279.502;18.834;2.4011;1.1483;28.437;102.9;822.934;451.02;371.914;6.69;72.5695;69.7098;75.4791;59.554;57.1155;61.9935;15.437;14.2095;16.5078;6.908;6.2846;7.3388;40.084;17.3036;2281.339;52.733;22.7772;60.217;77.6913;42.2877;165.3295;207.1862;122.4693;68.0815;88.0708;47.9062;141.7802;178.9182;104.33;61.686;0.501
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2081;123790.195;124542.887;61452.304;63090.584;99.898;97.4033;27.937;1477.725;11.865;1505.384;1.209;57.3323;2318.981;275.377;18.62;2.3816;1.1393;28.465;102.9;841.256;460.6;380.656;6.755;72.6875;69.832;75.5921;59.645;57.2032;62.0877;15.4909;14.2549;16.5702;6.9367;6.3059;7.3729;39.54;17.0521;2283.975;51.971;22.424;59.555;76.8348;41.8288;163.8146;205.3871;121.2598;67.4848;87.3246;47.4618;140.5819;177.5101;103.3472;27.653;0.222
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2082;125295.579;126039.002;62176.873;63862.129;101.0981;97.3611;28.1666;1461.438;11.596;1486.846;1.18;58.7413;2321.453;271.36;18.419;2.3643;1.1315;28.493;102.9;860.015;470.385;389.631;6.823;72.8026;69.9508;75.7025;59.7355;57.29;62.1821;15.5454;14.3003;16.6337;6.9663;6.3274;7.4084;39.058;16.8276;2286.889;51.283;22.1049;58.9366;76.0215;41.4142;162.3549;203.6443;120.1058;66.9041;86.596;47.032;139.4087;176.1304;102.3872;25.402;0.202
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2083;126782.425;127515.736;62891.37;64624.366;102.2826;97.3184;28.3955;1443.961;11.324;1466.622;1.15;60.2737;2322.794;267.262;18.216;2.3467;1.1233;28.522;102.9;878.833;480.139;398.694;6.892;72.9214;70.0757;75.8143;59.8311;57.3816;62.2816;15.6045;14.3492;16.703;6.9951;6.347;7.4443;38.592;16.6163;2288.661;50.609;21.7997;58.3654;75.2137;41.0896;160.881;201.8302;118.9994;66.3637;85.8916;46.6589;138.209;174.6949;101.4324;22.666;0.178
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2084;128249.047;128986.053;63602.491;65383.562;103.462;97.276;28.6232;1426.697;11.061;1474.013;1.143;60.6428;2324.295;263.234;18.02;2.3301;1.1157;28.552;102.9;897.598;489.632;407.966;6.959;73.0437;70.2049;75.9279;59.9342;57.4863;62.382;15.6697;14.4101;16.7722;7.028;6.3753;7.4805;38.172;16.425;2290.548;50.037;21.5388;57.845;74.5338;40.7348;159.3903;200.0061;117.8648;65.8035;85.1717;46.2608;136.9442;173.148;100.4592;47.314;0.367
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2085;129723.06;130454.011;64312.348;66141.663;104.6395;97.2342;28.8494;1410.933;10.816;1461.901;1.121;61.8329;2327.384;259.35;17.841;2.3151;1.1087;28.582;102.9;916.451;499.231;417.22;7.025;73.1736;70.3423;76.0486;60.0421;57.5934;62.4899;15.7373;14.4695;16.8477;7.0622;6.4016;7.5207;37.729;16.2136;2294.044;49.419;21.2473;57.2637;73.728;40.3867;157.8072;198.0431;116.6891;65.2053;84.3856;45.8536;135.6193;171.528;99.44;50.969;0.391
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2086;131184.961;131908.573;65015.373;66893.2;105.8062;97.1928;29.0744;1395.059;10.576;1447.224;1.097;63.1857;2331.25;255.508;17.673;2.3015;1.1025;28.613;102.8;936.191;509.2;426.991;7.097;73.2943;70.4695;76.1613;60.1448;57.6968;62.5911;15.8026;14.5294;16.9185;7.0954;6.4294;7.5579;37.377;16.0362;2298.233;48.923;21.0027;56.7681;73.0609;40.0692;156.3561;196.2557;115.596;64.6604;83.6744;45.477;134.3811;170.0106;98.4894;52.158;0.395
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2087;132632.185;133334.695;65704.068;67630.626;106.9501;97.1514;29.2985;1378.534;10.338;1405.019;1.054;65.7635;2334.89;251.604;17.511;2.2882;1.0964;28.644;102.9;956.356;519.344;437.011;7.173;73.4178;70.6015;76.2748;60.2463;57.7987;62.6916;15.865;14.5851;16.9877;7.1258;6.4529;7.5937;36.948;15.8271;2302.269;48.324;20.7146;56.1991;72.2794;39.7204;154.8416;194.3689;114.4782;64.0883;82.9257;45.0837;133.1248;168.4657;97.5299;26.497;0.199
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2088;134037.204;134748.103;66386.462;68361.641;108.0838;97.1107;29.5206;1362.365;10.11;1421.798;1.055;65.7012;2339.121;247.749;17.359;2.2769;1.0912;28.676;102.9;976.756;529.499;447.257;7.249;73.5372;70.7292;76.384;60.3486;57.9029;62.791;15.9301;14.6453;17.0576;7.1596;6.481;7.6319;36.626;15.6616;2306.795;47.866;20.4849;55.714;71.6113;39.4246;153.4197;192.5845;113.4403;63.5432;82.2079;44.7131;131.9044;166.9481;96.6144;59.43;0.441
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2089;135459.002;136163.364;67069.807;69093.557;109.219;97.071;29.7399;1345.4;9.881;1408.724;1.035;66.9707;2342.846;243.731;17.206;2.2649;1.0857;28.709;102.8;997.446;539.954;457.492;7.325;73.6605;70.8586;76.5001;60.4515;58.0038;62.8959;15.9942;14.7001;17.1313;7.1921;6.5047;7.6713;36.24;15.471;2310.877;47.322;20.2189;55.167;70.8451;39.1047;151.9348;190.7399;112.338;62.9738;81.4591;44.3249;130.6595;165.4292;95.6501;63.319;0.465
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2090;136867.726;137556.711;67742.137;69814.574;110.3367;97.0315;29.9579;1328.193;9.655;1377.97;1.002;69.1764;2346.323;239.633;17.057;2.2531;1.0802;28.742;102.9;1018.13;550.331;467.798;7.402;73.7869;70.992;76.6184;60.5575;58.1082;63.0031;16.0602;14.757;17.2066;7.2259;6.5297;7.712;35.845;15.2795;2314.717;46.77;19.9514;54.6069;70.0569;38.7806;150.4198;188.8475;111.223;62.3875;80.6845;43.9289;129.3871;163.8682;94.6731;49.785;0.362
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2091;138245.696;138919.849;68399.531;70520.318;111.4301;96.9927;30.1752;1309.3;9.424;1348.306;0.971;71.3849;2348.5;235.401;16.905;2.2411;1.0747;28.775;102.9;1039.2;560.53;478.67;7.481;73.9093;71.1256;76.7275;60.661;58.2165;63.1006;16.1248;14.819;17.2737;7.2579;6.5579;7.7468;35.456;15.0988;2317.251;46.238;19.7021;54.0897;69.3533;38.4553;148.9566;186.9941;110.1699;61.828;79.9438;43.552;128.1468;162.3039;93.763;39.001;0.281
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2092;139594.002;140249.378;69040.364;71209.015;112.4965;96.9545;30.3917;1289.49;9.195;1310.753;0.935;74.1334;2350.67;231.19;16.761;2.2299;1.0696;28.809;102.8;1061.18;571.301;489.879;7.566;74.0227;71.2499;76.8285;60.756;58.3139;63.1926;16.183;14.8712;17.3383;7.2867;6.5807;7.7806;35.094;14.9309;2319.753;45.727;19.4646;53.5834;68.6115;38.1926;147.589;185.2276;109.2241;61.2938;79.209;43.2204;126.9968;160.8454;92.928;21.262;0.152
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2093;140904.755;141550.054;69667.074;71882.981;113.5398;96.9173;30.6069;1271.547;8.983;1290.599;0.912;76.003;2353.811;227.088;16.629;2.2208;1.0653;28.844;102.9;1082.264;581.5;500.765;7.646;74.1448;71.3823;76.9386;60.8609;58.4222;63.293;16.2493;14.9331;17.4089;7.3207;6.6096;7.8185;34.756;14.7684;2323.201;45.247;19.2373;53.0889;67.9178;37.9029;146.157;183.4034;108.2035;60.7384;78.4643;42.8556;125.7692;159.2968;92.0273;19.05;0.135
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2094;142195.354;142835.148;70286.323;72548.825;114.5706;96.8814;30.8198;1251.187;8.76;1279.587;0.896;77.3602;2353.79;222.636;16.479;2.2093;1.06;28.879;102.9;1102.603;591.471;511.132;7.719;74.2786;71.5253;77.0615;60.9735;58.5346;63.4053;16.3193;14.9941;17.4881;7.3571;6.6368;7.8623;34.304;14.5745;2323.595;44.622;18.9654;52.4984;67.0744;37.5741;144.5795;181.4;107.0756;60.1163;77.633;42.4445;124.4429;157.6449;91.033;28.408;0.199
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2095;143474.941;144102.524;70897.049;73205.475;115.5872;96.8466;31.0307;1230.107;8.536;1255.167;0.871;79.5806;2353.666;218.139;16.333;2.1981;1.0548;28.914;102.9;1123.559;601.568;521.991;7.797;74.407;71.6652;77.1768;61.0806;58.6444;63.509;16.3846;15.0531;17.5599;7.3898;6.6628;7.9005;33.847;14.3805;2323.888;43.991;18.6939;51.9109;66.2443;37.2363;143.0457;179.4383;105.9914;59.5079;76.8166;42.0456;123.1617;156.03;90.0913;25.053;0.174
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2096;144730.108;145340.832;71493.527;73847.306;116.5804;96.8126;31.2408;1204.695;8.289;1221.449;0.84;82.5175;2349.508;213.277;16.166;2.1838;1.0482;28.95;102.9;1144.813;612.004;532.809;7.877;74.5296;71.7959;77.2901;61.1835;58.7462;63.6129;16.448;15.1068;17.6332;7.4221;6.6855;7.9407;33.379;14.204;2320.16;43.355;18.4438;51.3662;65.4566;36.9426;141.5981;177.593;104.962;58.9363;76.0492;41.6704;121.9478;154.5183;89.1793;16.759;0.115
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2097;145951.557;146549.586;72075.559;74474.027;117.55;96.7795;31.4501;1183.848;8.078;1196.058;0.816;84.9445;2349.344;208.797;16.031;2.174;1.0436;28.986;102.9;1165.496;621.774;543.722;7.953;74.655;71.9334;77.4013;61.2916;58.8589;63.7151;16.5161;15.1709;17.7054;7.4572;6.7155;7.9801;32.994;14.0443;2320.339;42.817;18.2191;50.8603;64.7355;36.658;140.1503;175.7199;103.9582;58.3659;75.2757;41.3037;120.7061;152.9308;88.2882;12.201;0.083
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2098;147147.615;147743.369;72650.608;75092.761;118.5076;96.7478;31.6576;1159.178;7.846;1191.508;0.806;85.9984;2345.581;204.026;15.876;2.1616;1.0379;29.022;102.9;1186.403;631.82;554.583;8.03;74.7793;72.0691;77.5125;61.3964;58.9658;63.8175;16.5806;15.2276;17.7777;7.4903;6.7408;8.0197;32.544;13.8724;2316.988;42.19;17.9745;50.3078;63.9214;36.3752;138.6922;173.8227;102.9608;57.7791;74.4695;40.9374;119.4789;151.368;87.4016;32.332;0.219
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2099;148339.123;148912.81;73213.932;75698.878;119.4456;96.7173;31.8643;1134.221;7.616;1147.374;0.771;89.9024;2341.686;199.286;15.725;2.1491;1.032;29.059;102.9;1207.465;641.777;565.688;8.109;74.897;72.1996;77.6157;61.4988;59.0726;63.9145;16.6453;15.2875;17.8474;7.5238;6.7684;8.0582;32.164;13.7327;2313.437;41.666;17.7758;49.85;63.2336;36.154;137.3467;172.0453;102.0659;57.2487;73.7323;40.614;118.3167;149.8642;86.5849;13.152;0.088
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2100;149486.497;150045.574;73759.334;76286.24;120.3542;96.6876;32.0708;1114.654;7.429;1118.155;0.745;93.0399;2341.93;195.007;15.608;2.1414;1.0285;29.096;102.9;1227.276;651.257;576.019;8.179;75.0297;72.3451;77.7335;61.6118;59.1875;64.0249;16.7156;15.3488;17.9268;7.5607;6.7961;8.1028;31.754;13.5592;2314.046;41.071;17.5287;49.28;62.3671;35.8898;135.8199;170.0314;101.0502;56.6332;72.8739;40.2425;117.0245;148.2055;85.6648;3.511;0.023
85;24;;AGO;AO;24;4;Country/Area;911;Angola;2;Medium;2101;150604.652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1950;408.831;413.698;200.399;213.298;0.73;93.9528;17.925;10.81;26.13;9.733;2.353;29.458;18.806;2.887;45.458;6.4287;2.1707;29.906;103.2;7.996;4.055;3.941;19.328;46.1706;44.2124;48.0178;46.4446;44.6919;47.9777;11.6676;10.952;12.1466;5.2378;4.7544;5.5132;2.324;125.403;17.153;3.763;217.8686;386.7957;405.7888;367.3219;552.1054;588.9469;518.1293;268.7632;294.9011;243.9985;395.5846;436.7818;359.6072;-1.081;-2.613
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1951;418.564;423.556;205.253;218.303;0.7474;94.0221;17.8722;11.201;26.446;9.984;2.357;29.408;19.353;2.985;45.693;6.4356;2.1916;29.911;103.2;8.152;4.133;4.019;19.247;46.5906;44.6244;48.4455;46.5693;44.8028;48.1201;11.7046;10.9817;12.1869;5.2618;4.7755;5.5365;2.37;123.5071;17.678;3.874;213.2003;380.6917;399.6507;361.2949;547.1551;584.2682;512.7907;266.601;292.8153;241.5941;393.4577;434.8528;357.0526;-1.204;-2.843
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1952;428.548;433.711;210.24;223.471;0.7653;94.0793;17.8271;11.649;26.859;10.326;2.381;29.1116;19.915;3.068;45.917;6.4388;2.2105;29.917;103.2;8.266;4.187;4.079;19.058;47.0391;45.082;48.8848;46.7477;44.9847;48.2988;11.753;11.0285;12.2346;5.2856;4.7968;5.5598;2.401;121.6014;18.218;3.954;208.7383;374.337;393.0805;355.2151;541.3302;578.3375;506.9428;263.4993;289.4992;238.5664;390.0184;431.1547;353.6197;-1.335;-3.078
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1953;438.874;443.973;215.231;228.742;0.7834;94.0933;17.7723;12.228;27.542;10.198;2.297;30.1762;20.592;3.15;46.382;6.4734;2.2404;29.922;103.3;8.364;4.233;4.131;18.84;47.5007;45.5586;49.3293;46.9115;45.1351;48.4789;11.7956;11.0624;12.2815;5.3093;4.818;5.5831;2.439;119.642;18.865;4.017;203.9584;367.6762;386.0149;349.0432;535.5219;572.5573;501.0205;260.5648;286.5738;235.4979;386.9549;428.2549;350.1689;-2.025;-4.561
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1954;449.072;454.043;220.018;234.024;0.8012;94.0149;17.6971;12.815;28.224;9.941;2.19;31.6506;21.261;3.22;46.826;6.5074;2.2713;29.928;103.2;8.446;4.27;4.176;18.602;47.9732;46.0438;49.7861;47.0835;45.2948;48.6647;11.839;11.0965;12.3297;5.333;4.8393;5.6066;2.476;117.5978;19.509;4.061;199.1361;360.866;378.8113;342.7196;529.5118;566.5756;494.907;257.4628;283.433;232.3417;383.7079;425.129;346.5988;-2.87;-6.321
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1955;459.013;463.926;224.598;239.328;0.8186;93.8453;17.6045;13.418;28.922;9.826;2.118;32.7265;21.925;3.284;47.259;6.5463;2.3056;29.935;103.2;8.507;4.298;4.209;18.337;48.4653;46.5305;50.2812;47.2635;45.4599;48.8595;11.8832;11.132;12.3787;5.3565;4.8607;5.63;2.506;115.4057;20.152;4.084;194.1469;353.7814;371.6084;335.8387;523.2259;560.5008;488.3165;254.2109;280.2016;229.0164;380.3057;421.8681;342.8691;-3.595;-7.749
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1956;468.839;473.782;229.08;244.702;0.836;93.6159;17.4911;14.018;29.589;9.886;2.087;33.2126;22.561;3.331;47.62;6.585;2.341;29.941;103.2;8.543;4.31;4.233;18.031;48.9907;47.058;50.7999;47.4527;45.6352;49.0609;11.9275;11.1669;12.4282;5.38;4.8822;5.6536;2.529;113.0935;20.773;4.091;188.83;346.1974;363.763;328.6179;516.515;553.9078;481.4128;250.7476;276.7133;225.5663;376.7308;418.3914;339.0164;-4.137;-8.732
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1957;478.725;483.788;233.58;250.208;0.8536;93.3545;17.3433;14.598;30.175;10.127;2.093;33.1174;23.158;3.35;47.868;6.6204;2.3775;29.948;103.2;8.56;4.318;4.242;17.693;49.5298;47.5713;51.3616;47.646;45.8097;49.2702;11.9719;11.2021;12.478;5.4035;4.9037;5.6772;2.542;110.6978;21.361;4.086;183.4057;338.4185;356.1456;320.759;509.6234;547.423;473.9913;247.2007;273.2486;221.9552;373.0894;414.9069;335.0344;-4.468;-9.235
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1958;488.852;494.106;238.209;255.897;0.8719;93.088;17.1516;15.068;30.496;10.507;2.127;32.588;23.616;3.337;47.796;6.6242;2.4029;29.955;103.2;8.548;4.31;4.239;17.3;50.0894;48.1091;51.9386;47.8555;46.0046;49.4901;12.019;11.2393;12.5309;5.427;4.9253;5.7008;2.54;108.231;21.825;4.06;177.9035;330.3918;348.1797;312.7582;502.3219;540.4361;466.2818;243.3507;269.3544;218.2049;369.0587;410.9203;330.8105;-4.551;-9.211
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1959;499.359;504.878;243.073;261.805;0.8909;92.8452;16.9188;15.511;30.722;11.037;2.186;31.7085;24.024;3.317;47.584;6.6206;2.4264;29.962;103.2;8.513;4.289;4.224;16.862;50.6686;48.6673;52.5336;48.0731;46.2047;49.7206;12.0648;11.2728;12.5838;5.4504;4.9469;5.7245;2.526;105.7333;22.244;4.016;172.2758;322.0242;339.8221;304.4753;494.7046;533.152;458.2676;239.254;265.2274;214.2287;364.8372;406.8036;326.368;-4.481;-8.875
103;72;;BWA;BW;72;4;Country/Area;913;Botswana;2;Medium;1960;510.396;516.165;248.218;267.948;0.9108;92.6364;16.654;15.861;30.728;11.539;2.236;30.9994;24.332;3.294;47.14;6.5954;2.4411;29.969;103.2;8.471;4.269;4.202;16.412;51.2198;49.1775;53.1228;48.2996;46.4101;49.964;12.1159;11.3153;12.6392;5.4738;4.9686;5.7483;2.502;103.2951;22.571;3.965;167.1635;314.2067;332.4097;296.3414;487.2288;526.2289;450.1437;235.1017;261.2401;210.0388;360.3567;402.4996;321.6003;-4.331;-8.391
