measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,3,Rate,2006,32.88851026395547,59.93490800898054,17.09323838333668
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2009,4202.037335444162,7760.580337214261,1859.7786118374681
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2009,0.030706815284926983,0.05621439468703735,0.013575134029742942
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2009,31.66674909414534,58.48409491524555,14.015378248772732
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,1,Number,2006,27114.712950807472,44439.892729449035,14935.391328694443
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,2,Percent,2006,0.09984147733324902,0.16302382370733118,0.05508114819899475
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,3,Rate,2006,132.02232320523942,216.3791256716501,72.72085324196311
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2008,4194.719225825869,7542.204327925981,1901.6878442798954
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2008,0.029812680872875207,0.05477599445550443,0.013890627405592769
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2008,32.78357787993489,58.945648006336334,14.862527904713557
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2007,54.14966989949463,128.76468126655274,22.82551150209404
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2007,7.417119917708831e-05,0.00017462340272120106,3.148291317882568e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2007,0.10983753441959598,0.2611870974817391,0.04629941253399103
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,1,Number,2008,5558.252858566199,9823.33509294646,3001.57684847315
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,2,Percent,2008,0.029795919732269662,0.05164091372013255,0.015837576711065747
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,3,Rate,2008,43.646682551683234,77.1386259874554,23.57015328258816
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,1,Number,2005,283.0549076890196,526.3366545217608,133.53186071949753
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,2,Percent,2005,0.011694793675350732,0.021840132589199236,0.005591379865048279
